transaction_id,is_fraud,fraud_type
TX358046,0,None
TX358047,1,Account Takeover
TX358048,0,None
TX358049,0,None
TX358050,0,None
TX358051,0,None
TX358052,0,None
TX358053,0,None
TX358054,0,None
TX358055,0,None
TX358056,0,None
TX358057,0,None
TX358058,0,None
TX358059,0,None
TX358060,0,None
TX358061,0,None
TX358062,0,None
TX358063,0,None
TX358064,0,None
TX358065,0,None
TX358066,0,None
TX358067,0,None
TX358068,0,None
TX358069,0,None
TX358070,0,None
TX358071,1,Account Takeover
TX358072,0,None
TX358073,0,None
TX358074,0,None
TX358075,0,None
TX358076,0,None
TX358077,0,None
TX358078,0,None
TX358079,0,None
TX358080,0,None
TX358081,0,None
TX358082,0,None
TX358083,0,None
TX358084,0,None
TX358085,0,None
TX358086,0,None
TX358087,0,None
TX358088,0,None
TX358089,0,None
TX358090,0,None
TX358091,0,None
TX358092,0,None
TX358093,0,None
TX358094,0,None
TX358095,0,None
TX358096,0,None
TX358097,0,None
TX358098,0,None
TX358099,0,None
TX358100,0,None
TX358101,0,None
TX358102,0,None
TX358103,0,None
TX358104,0,None
TX358105,0,None
TX358106,0,None
TX358107,0,None
TX358108,0,None
TX358109,0,None
TX358110,0,None
TX358111,0,None
TX358112,0,None
TX358113,0,None
TX358114,0,None
TX358115,0,None
TX358116,0,None
TX358117,0,None
TX358118,0,None
TX358119,0,None
TX358120,0,None
TX358121,0,None
TX358122,0,None
TX358123,0,None
TX358124,0,None
TX358125,0,None
TX358126,0,None
TX358127,0,None
TX358128,0,None
TX358129,0,None
TX358130,0,None
TX358131,0,None
TX358132,0,None
TX358133,0,None
TX358134,0,None
TX358135,0,None
TX358136,0,None
TX358137,0,None
TX358138,0,None
TX358139,0,None
TX358140,0,None
TX358141,0,None
TX358142,0,None
TX358143,0,None
TX358144,0,None
TX358145,0,None
TX358146,0,None
TX358147,0,None
TX358148,0,None
TX358149,0,None
TX358150,0,None
TX358151,0,None
TX358152,0,None
TX358153,0,None
TX358154,0,None
TX358155,0,None
TX358156,0,None
TX358157,0,None
TX358158,0,None
TX358159,0,None
TX358160,0,None
TX358161,0,None
TX358162,0,None
TX358163,0,None
TX358164,0,None
TX358165,0,None
TX358166,0,None
TX358167,0,None
TX358168,0,None
TX358169,0,None
TX358170,0,None
TX358171,0,None
TX358172,0,None
TX358173,0,None
TX358174,0,None
TX358175,0,None
TX358176,0,None
TX358177,0,None
TX358178,0,None
TX358179,0,None
TX358180,0,None
TX358181,0,None
TX358182,0,None
TX358183,0,None
TX358184,0,None
TX358185,0,None
TX358186,0,None
TX358187,0,None
TX358188,0,None
TX358189,0,None
TX358190,0,None
TX358191,0,None
TX358192,0,None
TX358193,0,None
TX358194,0,None
TX358195,0,None
TX358196,0,None
TX358197,0,None
TX358198,0,None
TX358199,0,None
TX358200,0,None
TX358201,0,None
TX358202,0,None
TX358203,0,None
TX358204,0,None
TX358205,0,None
TX358206,0,None
TX358207,0,None
TX358208,0,None
TX358209,0,None
TX358210,0,None
TX358211,0,None
TX358212,0,None
TX358213,0,None
TX358214,0,None
TX358215,0,None
TX358216,0,None
TX358217,0,None
TX358218,0,None
TX358219,0,None
TX358220,0,None
TX358221,0,None
TX358222,0,None
TX358223,0,None
TX358224,0,None
TX358225,0,None
TX358226,0,None
TX358227,0,None
TX358228,0,None
TX358229,0,None
TX358230,0,None
TX358231,0,None
TX358232,0,None
TX358233,0,None
TX358234,0,None
TX358235,0,None
TX358236,0,None
TX358237,0,None
TX358238,0,None
TX358239,0,None
TX358240,0,None
TX358241,0,None
TX358242,0,None
TX358243,0,None
TX358244,0,None
TX358245,0,None
TX358246,0,None
TX358247,0,None
TX358248,0,None
TX358249,0,None
TX358250,0,None
TX358251,0,None
TX358252,0,None
TX358253,0,None
TX358254,0,None
TX358255,0,None
TX358256,0,None
TX358257,0,None
TX358258,0,None
TX358259,0,None
TX358260,1,Payment Fraud
TX358261,0,None
TX358262,0,None
TX358263,0,None
TX358264,0,None
TX358265,0,None
TX358266,0,None
TX358267,0,None
TX358268,0,None
TX358269,0,None
TX358270,0,None
TX358271,0,None
TX358272,0,None
TX358273,0,None
TX358274,0,None
TX358275,0,None
TX358276,0,None
TX358277,0,None
TX358278,0,None
TX358279,0,None
TX358280,0,None
TX358281,0,None
TX358282,0,None
TX358283,0,None
TX358284,0,None
TX358285,0,None
TX358286,0,None
TX358287,0,None
TX358288,0,None
TX358289,0,None
TX358290,0,None
TX358291,0,None
TX358292,0,None
TX358293,0,None
TX358294,0,None
TX358295,0,None
TX358296,0,None
TX358297,0,None
TX358298,0,None
TX358299,0,None
TX358300,0,None
TX358301,0,None
TX358302,0,None
TX358303,0,None
TX358304,0,None
TX358305,0,None
TX358306,0,None
TX358307,0,None
TX358308,0,None
TX358309,0,None
TX358310,0,None
TX358311,0,None
TX358312,0,None
TX358313,0,None
TX358314,0,None
TX358315,0,None
TX358316,0,None
TX358317,0,None
TX358318,0,None
TX358319,0,None
TX358320,0,None
TX358321,0,None
TX358322,0,None
TX358323,0,None
TX358324,0,None
TX358325,0,None
TX358326,0,None
TX358327,0,None
TX358328,0,None
TX358329,0,None
TX358330,0,None
TX358331,0,None
TX358332,0,None
TX358333,0,None
TX358334,0,None
TX358335,0,None
TX358336,0,None
TX358337,0,None
TX358338,0,None
TX358339,0,None
TX358340,0,None
TX358341,0,None
TX358342,0,None
TX358343,0,None
TX358344,0,None
TX358345,0,None
TX358346,0,None
TX358347,0,None
TX358348,0,None
TX358349,1,Suspicious Transfer
TX358350,0,None
TX358351,0,None
TX358352,0,None
TX358353,0,None
TX358354,0,None
TX358355,0,None
TX358356,0,None
TX358357,0,None
TX358358,0,None
TX358359,0,None
TX358360,0,None
TX358361,0,None
TX358362,0,None
TX358363,0,None
TX358364,0,None
TX358365,0,None
TX358366,0,None
TX358367,0,None
TX358368,0,None
TX358369,0,None
TX358370,0,None
TX358371,0,None
TX358372,0,None
TX358373,0,None
TX358374,0,None
TX358375,0,None
TX358376,0,None
TX358377,0,None
TX358378,0,None
TX358379,0,None
TX358380,0,None
TX358381,0,None
TX358382,0,None
TX358383,0,None
TX358384,0,None
TX358385,0,None
TX358386,0,None
TX358387,0,None
TX358388,0,None
TX358389,0,None
TX358390,0,None
TX358391,0,None
TX358392,0,None
TX358393,0,None
TX358394,0,None
TX358395,0,None
TX358396,0,None
TX358397,0,None
TX358398,0,None
TX358399,0,None
TX358400,0,None
TX358401,0,None
TX358402,0,None
TX358403,0,None
TX358404,0,None
TX358405,0,None
TX358406,0,None
TX358407,0,None
TX358408,0,None
TX358409,0,None
TX358410,0,None
TX358411,0,None
TX358412,0,None
TX358413,0,None
TX358414,0,None
TX358415,0,None
TX358416,0,None
TX358417,0,None
TX358418,0,None
TX358419,0,None
TX358420,0,None
TX358421,0,None
TX358422,0,None
TX358423,0,None
TX358424,0,None
TX358425,0,None
TX358426,0,None
TX358427,0,None
TX358428,0,None
TX358429,0,None
TX358430,0,None
TX358431,0,None
TX358432,0,None
TX358433,0,None
TX358434,0,None
TX358435,0,None
TX358436,0,None
TX358437,0,None
TX358438,0,None
TX358439,0,None
TX358440,0,None
TX358441,0,None
TX358442,0,None
TX358443,0,None
TX358444,0,None
TX358445,0,None
TX358446,0,None
TX358447,0,None
TX358448,0,None
TX358449,0,None
TX358450,0,None
TX358451,0,None
TX358452,0,None
TX358453,0,None
TX358454,0,None
TX358455,0,None
TX358456,0,None
TX358457,0,None
TX358458,0,None
TX358459,0,None
TX358460,0,None
TX358461,0,None
TX358462,0,None
TX358463,0,None
TX358464,0,None
TX358465,0,None
TX358466,0,None
TX358467,0,None
TX358468,0,None
TX358469,0,None
TX358470,0,None
TX358471,0,None
TX358472,0,None
TX358473,0,None
TX358474,0,None
TX358475,0,None
TX358476,0,None
TX358477,0,None
TX358478,0,None
TX358479,0,None
TX358480,0,None
TX358481,0,None
TX358482,0,None
TX358483,0,None
TX358484,0,None
TX358485,0,None
TX358486,0,None
TX358487,0,None
TX358488,0,None
TX358489,0,None
TX358490,0,None
TX358491,0,None
TX358492,0,None
TX358493,0,None
TX358494,0,None
TX358495,0,None
TX358496,0,None
TX358497,0,None
TX358498,0,None
TX358499,0,None
TX358500,0,None
TX358501,0,None
TX358502,0,None
TX358503,0,None
TX358504,0,None
TX358505,0,None
TX358506,0,None
TX358507,0,None
TX358508,0,None
TX358509,0,None
TX358510,0,None
TX358511,0,None
TX358512,0,None
TX358513,0,None
TX358514,0,None
TX358515,0,None
TX358516,0,None
TX358517,0,None
TX358518,0,None
TX358519,0,None
TX358520,0,None
TX358521,0,None
TX358522,0,None
TX358523,0,None
TX358524,0,None
TX358525,0,None
TX358526,0,None
TX358527,0,None
TX358528,0,None
TX358529,0,None
TX358530,0,None
TX358531,0,None
TX358532,0,None
TX358533,0,None
TX358534,0,None
TX358535,0,None
TX358536,0,None
TX358537,0,None
TX358538,0,None
TX358539,0,None
TX358540,0,None
TX358541,0,None
TX358542,0,None
TX358543,0,None
TX358544,0,None
TX358545,0,None
TX358546,0,None
TX358547,0,None
TX358548,0,None
TX358549,0,None
TX358550,0,None
TX358551,0,None
TX358552,0,None
TX358553,0,None
TX358554,0,None
TX358555,0,None
TX358556,0,None
TX358557,0,None
TX358558,0,None
TX358559,0,None
TX358560,0,None
TX358561,0,None
TX358562,0,None
TX358563,0,None
TX358564,0,None
TX358565,0,None
TX358566,0,None
TX358567,0,None
TX358568,0,None
TX358569,0,None
TX358570,0,None
TX358571,0,None
TX358572,0,None
TX358573,0,None
TX358574,0,None
TX358575,0,None
TX358576,0,None
TX358577,0,None
TX358578,0,None
TX358579,0,None
TX358580,0,None
TX358581,0,None
TX358582,0,None
TX358583,0,None
TX358584,0,None
TX358585,0,None
TX358586,0,None
TX358587,0,None
TX358588,0,None
TX358589,0,None
TX358590,0,None
TX358591,0,None
TX358592,0,None
TX358593,0,None
TX358594,0,None
TX358595,0,None
TX358596,0,None
TX358597,0,None
TX358598,0,None
TX358599,0,None
TX358600,0,None
TX358601,0,None
TX358602,0,None
TX358603,0,None
TX358604,0,None
TX358605,0,None
TX358606,0,None
TX358607,0,None
TX358608,0,None
TX358609,0,None
TX358610,0,None
TX358611,0,None
TX358612,0,None
TX358613,0,None
TX358614,0,None
TX358615,0,None
TX358616,0,None
TX358617,0,None
TX358618,0,None
TX358619,0,None
TX358620,0,None
TX358621,0,None
TX358622,0,None
TX358623,0,None
TX358624,0,None
TX358625,0,None
TX358626,0,None
TX358627,0,None
TX358628,0,None
TX358629,0,None
TX358630,0,None
TX358631,0,None
TX358632,0,None
TX358633,0,None
TX358634,0,None
TX358635,0,None
TX358636,0,None
TX358637,0,None
TX358638,0,None
TX358639,0,None
TX358640,0,None
TX358641,0,None
TX358642,0,None
TX358643,0,None
TX358644,0,None
TX358645,0,None
TX358646,0,None
TX358647,0,None
TX358648,0,None
TX358649,0,None
TX358650,0,None
TX358651,0,None
TX358652,0,None
TX358653,0,None
TX358654,0,None
TX358655,0,None
TX358656,0,None
TX358657,0,None
TX358658,0,None
TX358659,0,None
TX358660,0,None
TX358661,0,None
TX358662,0,None
TX358663,0,None
TX358664,0,None
TX358665,0,None
TX358666,0,None
TX358667,0,None
TX358668,0,None
TX358669,0,None
TX358670,0,None
TX358671,0,None
TX358672,0,None
TX358673,0,None
TX358674,0,None
TX358675,0,None
TX358676,0,None
TX358677,0,None
TX358678,0,None
TX358679,0,None
TX358680,0,None
TX358681,0,None
TX358682,0,None
TX358683,0,None
TX358684,0,None
TX358685,0,None
TX358686,0,None
TX358687,0,None
TX358688,0,None
TX358689,0,None
TX358690,0,None
TX358691,0,None
TX358692,0,None
TX358693,0,None
TX358694,0,None
TX358695,0,None
TX358696,0,None
TX358697,0,None
TX358698,0,None
TX358699,0,None
TX358700,0,None
TX358701,0,None
TX358702,0,None
TX358703,0,None
TX358704,0,None
TX358705,0,None
TX358706,0,None
TX358707,0,None
TX358708,0,None
TX358709,0,None
TX358710,0,None
TX358711,0,None
TX358712,0,None
TX358713,0,None
TX358714,0,None
TX358715,0,None
TX358716,0,None
TX358717,0,None
TX358718,0,None
TX358719,0,None
TX358720,0,None
TX358721,0,None
TX358722,0,None
TX358723,0,None
TX358724,0,None
TX358725,0,None
TX358726,0,None
TX358727,0,None
TX358728,0,None
TX358729,0,None
TX358730,0,None
TX358731,0,None
TX358732,0,None
TX358733,0,None
TX358734,0,None
TX358735,0,None
TX358736,0,None
TX358737,0,None
TX358738,0,None
TX358739,0,None
TX358740,0,None
TX358741,0,None
TX358742,0,None
TX358743,0,None
TX358744,0,None
TX358745,0,None
TX358746,0,None
TX358747,0,None
TX358748,0,None
TX358749,0,None
TX358750,0,None
TX358751,0,None
TX358752,0,None
TX358753,0,None
TX358754,0,None
TX358755,0,None
TX358756,0,None
TX358757,0,None
TX358758,0,None
TX358759,0,None
TX358760,0,None
TX358761,0,None
TX358762,0,None
TX358763,0,None
TX358764,0,None
TX358765,0,None
TX358766,0,None
TX358767,0,None
TX358768,0,None
TX358769,0,None
TX358770,0,None
TX358771,0,None
TX358772,0,None
TX358773,0,None
TX358774,0,None
TX358775,0,None
TX358776,0,None
TX358777,0,None
TX358778,0,None
TX358779,0,None
TX358780,0,None
TX358781,0,None
TX358782,0,None
TX358783,0,None
TX358784,0,None
TX358785,0,None
TX358786,0,None
TX358787,0,None
TX358788,0,None
TX358789,0,None
TX358790,0,None
TX358791,0,None
TX358792,0,None
TX358793,0,None
TX358794,0,None
TX358795,0,None
TX358796,0,None
TX358797,0,None
TX358798,0,None
TX358799,0,None
TX358800,0,None
TX358801,0,None
TX358802,0,None
TX358803,0,None
TX358804,0,None
TX358805,0,None
TX358806,0,None
TX358807,0,None
TX358808,0,None
TX358809,0,None
TX358810,0,None
TX358811,0,None
TX358812,0,None
TX358813,0,None
TX358814,0,None
TX358815,0,None
TX358816,0,None
TX358817,0,None
TX358818,0,None
TX358819,0,None
TX358820,0,None
TX358821,0,None
TX358822,0,None
TX358823,0,None
TX358824,0,None
TX358825,0,None
TX358826,0,None
TX358827,0,None
TX358828,0,None
TX358829,0,None
TX358830,0,None
TX358831,0,None
TX358832,0,None
TX358833,0,None
TX358834,0,None
TX358835,0,None
TX358836,0,None
TX358837,0,None
TX358838,0,None
TX358839,0,None
TX358840,0,None
TX358841,0,None
TX358842,0,None
TX358843,0,None
TX358844,0,None
TX358845,1,Payment Fraud
TX358846,0,None
TX358847,0,None
TX358848,0,None
TX358849,0,None
TX358850,0,None
TX358851,0,None
TX358852,0,None
TX358853,0,None
TX358854,0,None
TX358855,0,None
TX358856,0,None
TX358857,0,None
TX358858,0,None
TX358859,0,None
TX358860,0,None
TX358861,0,None
TX358862,0,None
TX358863,0,None
TX358864,0,None
TX358865,0,None
TX358866,0,None
TX358867,0,None
TX358868,0,None
TX358869,0,None
TX358870,0,None
TX358871,0,None
TX358872,0,None
TX358873,0,None
TX358874,0,None
TX358875,0,None
TX358876,0,None
TX358877,0,None
TX358878,0,None
TX358879,0,None
TX358880,0,None
TX358881,0,None
TX358882,0,None
TX358883,0,None
TX358884,0,None
TX358885,0,None
TX358886,0,None
TX358887,0,None
TX358888,0,None
TX358889,0,None
TX358890,0,None
TX358891,0,None
TX358892,0,None
TX358893,0,None
TX358894,0,None
TX358895,0,None
TX358896,0,None
TX358897,0,None
TX358898,0,None
TX358899,0,None
TX358900,0,None
TX358901,0,None
TX358902,0,None
TX358903,0,None
TX358904,0,None
TX358905,0,None
TX358906,0,None
TX358907,1,Card Testing
TX358908,0,None
TX358909,0,None
TX358910,0,None
TX358911,0,None
TX358912,0,None
TX358913,0,None
TX358914,0,None
TX358915,0,None
TX358916,1,Account Takeover
TX358917,0,None
TX358918,0,None
TX358919,0,None
TX358920,0,None
TX358921,0,None
TX358922,0,None
TX358923,0,None
TX358924,0,None
TX358925,0,None
TX358926,0,None
TX358927,0,None
TX358928,0,None
TX358929,0,None
TX358930,0,None
TX358931,0,None
TX358932,0,None
TX358933,0,None
TX358934,0,None
TX358935,0,None
TX358936,0,None
TX358937,0,None
TX358938,0,None
TX358939,0,None
TX358940,0,None
TX358941,0,None
TX358942,0,None
TX358943,0,None
TX358944,0,None
TX358945,0,None
TX358946,0,None
TX358947,0,None
TX358948,0,None
TX358949,0,None
TX358950,0,None
TX358951,0,None
TX358952,0,None
TX358953,0,None
TX358954,0,None
TX358955,0,None
TX358956,0,None
TX358957,0,None
TX358958,0,None
TX358959,0,None
TX358960,0,None
TX358961,0,None
TX358962,0,None
TX358963,0,None
TX358964,0,None
TX358965,0,None
TX358966,0,None
TX358967,0,None
TX358968,0,None
TX358969,0,None
TX358970,0,None
TX358971,0,None
TX358972,0,None
TX358973,0,None
TX358974,0,None
TX358975,0,None
TX358976,0,None
TX358977,0,None
TX358978,0,None
TX358979,0,None
TX358980,0,None
TX358981,0,None
TX358982,0,None
TX358983,0,None
TX358984,0,None
TX358985,0,None
TX358986,0,None
TX358987,0,None
TX358988,0,None
TX358989,0,None
TX358990,0,None
TX358991,0,None
TX358992,0,None
TX358993,1,Suspicious Transfer
TX358994,0,None
TX358995,0,None
TX358996,0,None
TX358997,0,None
TX358998,0,None
TX358999,0,None
TX359000,0,None
TX359001,0,None
TX359002,0,None
TX359003,0,None
TX359004,0,None
TX359005,0,None
TX359006,0,None
TX359007,0,None
TX359008,0,None
TX359009,0,None
TX359010,0,None
TX359011,0,None
TX359012,0,None
TX359013,0,None
TX359014,0,None
TX359015,0,None
TX359016,0,None
TX359017,0,None
TX359018,0,None
TX359019,0,None
TX359020,0,None
TX359021,0,None
TX359022,0,None
TX359023,0,None
TX359024,0,None
TX359025,0,None
TX359026,0,None
TX359027,0,None
TX359028,0,None
TX359029,0,None
TX359030,0,None
TX359031,0,None
TX359032,1,Suspicious Transfer
TX359033,0,None
TX359034,0,None
TX359035,0,None
TX359036,0,None
TX359037,0,None
TX359038,0,None
TX359039,0,None
TX359040,0,None
TX359041,0,None
TX359042,0,None
TX359043,0,None
TX359044,0,None
TX359045,0,None
TX359046,0,None
TX359047,0,None
TX359048,0,None
TX359049,0,None
TX359050,0,None
TX359051,0,None
TX359052,0,None
TX359053,0,None
TX359054,0,None
TX359055,0,None
TX359056,0,None
TX359057,0,None
TX359058,0,None
TX359059,0,None
TX359060,0,None
TX359061,0,None
TX359062,0,None
TX359063,0,None
TX359064,0,None
TX359065,0,None
TX359066,0,None
TX359067,0,None
TX359068,0,None
TX359069,0,None
TX359070,0,None
TX359071,0,None
TX359072,0,None
TX359073,0,None
TX359074,0,None
TX359075,0,None
TX359076,0,None
TX359077,0,None
TX359078,0,None
TX359079,0,None
TX359080,0,None
TX359081,0,None
TX359082,0,None
TX359083,0,None
TX359084,0,None
TX359085,0,None
TX359086,0,None
TX359087,0,None
TX359088,0,None
TX359089,0,None
TX359090,0,None
TX359091,0,None
TX359092,0,None
TX359093,0,None
TX359094,0,None
TX359095,0,None
TX359096,0,None
TX359097,0,None
TX359098,0,None
TX359099,0,None
TX359100,0,None
TX359101,0,None
TX359102,1,Identity Fraud
TX359103,0,None
TX359104,0,None
TX359105,0,None
TX359106,0,None
TX359107,0,None
TX359108,0,None
TX359109,0,None
TX359110,0,None
TX359111,0,None
TX359112,1,Card Testing
TX359113,0,None
TX359114,0,None
TX359115,0,None
TX359116,0,None
TX359117,0,None
TX359118,0,None
TX359119,0,None
TX359120,0,None
TX359121,0,None
TX359122,0,None
TX359123,0,None
TX359124,0,None
TX359125,0,None
TX359126,0,None
TX359127,0,None
TX359128,0,None
TX359129,0,None
TX359130,0,None
TX359131,0,None
TX359132,0,None
TX359133,0,None
TX359134,0,None
TX359135,0,None
TX359136,0,None
TX359137,0,None
TX359138,1,Card Testing
TX359139,0,None
TX359140,0,None
TX359141,0,None
TX359142,0,None
TX359143,0,None
TX359144,0,None
TX359145,0,None
TX359146,0,None
TX359147,0,None
TX359148,0,None
TX359149,0,None
TX359150,0,None
TX359151,0,None
TX359152,0,None
TX359153,0,None
TX359154,0,None
TX359155,0,None
TX359156,0,None
TX359157,0,None
TX359158,0,None
TX359159,0,None
TX359160,0,None
TX359161,0,None
TX359162,0,None
TX359163,0,None
TX359164,0,None
TX359165,0,None
TX359166,0,None
TX359167,0,None
TX359168,0,None
TX359169,0,None
TX359170,0,None
TX359171,0,None
TX359172,0,None
TX359173,0,None
TX359174,0,None
TX359175,0,None
TX359176,0,None
TX359177,0,None
TX359178,0,None
TX359179,0,None
TX359180,0,None
TX359181,0,None
TX359182,0,None
TX359183,0,None
TX359184,0,None
TX359185,0,None
TX359186,0,None
TX359187,0,None
TX359188,0,None
TX359189,0,None
TX359190,0,None
TX359191,0,None
TX359192,0,None
TX359193,0,None
TX359194,0,None
TX359195,0,None
TX359196,0,None
TX359197,0,None
TX359198,0,None
TX359199,0,None
TX359200,0,None
TX359201,0,None
TX359202,0,None
TX359203,0,None
TX359204,0,None
TX359205,0,None
TX359206,0,None
TX359207,0,None
TX359208,0,None
TX359209,0,None
TX359210,0,None
TX359211,0,None
TX359212,0,None
TX359213,0,None
TX359214,0,None
TX359215,0,None
TX359216,0,None
TX359217,0,None
TX359218,0,None
TX359219,0,None
TX359220,0,None
TX359221,0,None
TX359222,0,None
TX359223,0,None
TX359224,0,None
TX359225,0,None
TX359226,0,None
TX359227,0,None
TX359228,0,None
TX359229,0,None
TX359230,0,None
TX359231,0,None
TX359232,0,None
TX359233,0,None
TX359234,0,None
TX359235,0,None
TX359236,0,None
TX359237,0,None
TX359238,0,None
TX359239,0,None
TX359240,0,None
TX359241,0,None
TX359242,0,None
TX359243,0,None
TX359244,0,None
TX359245,0,None
TX359246,0,None
TX359247,0,None
TX359248,0,None
TX359249,0,None
TX359250,0,None
TX359251,0,None
TX359252,0,None
TX359253,0,None
TX359254,0,None
TX359255,0,None
TX359256,0,None
TX359257,0,None
TX359258,0,None
TX359259,0,None
TX359260,0,None
TX359261,0,None
TX359262,0,None
TX359263,0,None
TX359264,0,None
TX359265,0,None
TX359266,0,None
TX359267,0,None
TX359268,0,None
TX359269,0,None
TX359270,0,None
TX359271,0,None
TX359272,0,None
TX359273,0,None
TX359274,0,None
TX359275,0,None
TX359276,0,None
TX359277,0,None
TX359278,0,None
TX359279,0,None
TX359280,0,None
TX359281,0,None
TX359282,0,None
TX359283,0,None
TX359284,0,None
TX359285,0,None
TX359286,1,Payment Fraud
TX359287,0,None
TX359288,0,None
TX359289,0,None
TX359290,0,None
TX359291,0,None
TX359292,0,None
TX359293,0,None
TX359294,0,None
TX359295,0,None
TX359296,0,None
TX359297,0,None
TX359298,0,None
TX359299,0,None
TX359300,0,None
TX359301,0,None
TX359302,0,None
TX359303,0,None
TX359304,0,None
TX359305,0,None
TX359306,0,None
TX359307,0,None
TX359308,0,None
TX359309,0,None
TX359310,0,None
TX359311,0,None
TX359312,0,None
TX359313,0,None
TX359314,0,None
TX359315,0,None
TX359316,0,None
TX359317,0,None
TX359318,0,None
TX359319,0,None
TX359320,0,None
TX359321,0,None
TX359322,0,None
TX359323,0,None
TX359324,0,None
TX359325,0,None
TX359326,0,None
TX359327,0,None
TX359328,0,None
TX359329,0,None
TX359330,0,None
TX359331,0,None
TX359332,0,None
TX359333,0,None
TX359334,0,None
TX359335,0,None
TX359336,0,None
TX359337,0,None
TX359338,0,None
TX359339,0,None
TX359340,0,None
TX359341,0,None
TX359342,0,None
TX359343,0,None
TX359344,0,None
TX359345,0,None
TX359346,0,None
TX359347,0,None
TX359348,0,None
TX359349,0,None
TX359350,0,None
TX359351,0,None
TX359352,0,None
TX359353,0,None
TX359354,0,None
TX359355,0,None
TX359356,0,None
TX359357,0,None
TX359358,0,None
TX359359,0,None
TX359360,0,None
TX359361,0,None
TX359362,0,None
TX359363,0,None
TX359364,0,None
TX359365,0,None
TX359366,0,None
TX359367,0,None
TX359368,0,None
TX359369,0,None
TX359370,0,None
TX359371,0,None
TX359372,0,None
TX359373,0,None
TX359374,0,None
TX359375,0,None
TX359376,0,None
TX359377,0,None
TX359378,0,None
TX359379,0,None
TX359380,0,None
TX359381,0,None
TX359382,0,None
TX359383,0,None
TX359384,0,None
TX359385,0,None
TX359386,0,None
TX359387,0,None
TX359388,0,None
TX359389,0,None
TX359390,0,None
TX359391,0,None
TX359392,0,None
TX359393,0,None
TX359394,0,None
TX359395,0,None
TX359396,0,None
TX359397,0,None
TX359398,0,None
TX359399,0,None
TX359400,0,None
TX359401,0,None
TX359402,0,None
TX359403,0,None
TX359404,0,None
TX359405,0,None
TX359406,0,None
TX359407,0,None
TX359408,0,None
TX359409,0,None
TX359410,0,None
TX359411,0,None
TX359412,0,None
TX359413,0,None
TX359414,0,None
TX359415,0,None
TX359416,0,None
TX359417,0,None
TX359418,0,None
TX359419,0,None
TX359420,0,None
TX359421,0,None
TX359422,0,None
TX359423,0,None
TX359424,0,None
TX359425,0,None
TX359426,0,None
TX359427,0,None
TX359428,0,None
TX359429,0,None
TX359430,0,None
TX359431,0,None
TX359432,0,None
TX359433,0,None
TX359434,0,None
TX359435,0,None
TX359436,0,None
TX359437,0,None
TX359438,0,None
TX359439,0,None
TX359440,0,None
TX359441,0,None
TX359442,0,None
TX359443,0,None
TX359444,0,None
TX359445,0,None
TX359446,0,None
TX359447,0,None
TX359448,0,None
TX359449,0,None
TX359450,0,None
TX359451,0,None
TX359452,0,None
TX359453,0,None
TX359454,0,None
TX359455,0,None
TX359456,0,None
TX359457,0,None
TX359458,0,None
TX359459,0,None
TX359460,0,None
TX359461,0,None
TX359462,0,None
TX359463,0,None
TX359464,0,None
TX359465,0,None
TX359466,0,None
TX359467,0,None
TX359468,0,None
TX359469,1,Suspicious Transfer
TX359470,0,None
TX359471,0,None
TX359472,0,None
TX359473,0,None
TX359474,0,None
TX359475,0,None
TX359476,0,None
TX359477,0,None
TX359478,0,None
TX359479,0,None
TX359480,0,None
TX359481,0,None
TX359482,0,None
TX359483,0,None
TX359484,0,None
TX359485,0,None
TX359486,0,None
TX359487,0,None
TX359488,0,None
TX359489,0,None
TX359490,0,None
TX359491,0,None
TX359492,0,None
TX359493,0,None
TX359494,0,None
TX359495,0,None
TX359496,0,None
TX359497,0,None
TX359498,0,None
TX359499,0,None
TX359500,0,None
TX359501,1,Account Takeover
TX359502,0,None
TX359503,0,None
TX359504,0,None
TX359505,0,None
TX359506,0,None
TX359507,0,None
TX359508,0,None
TX359509,0,None
TX359510,0,None
TX359511,0,None
TX359512,0,None
TX359513,0,None
TX359514,0,None
TX359515,0,None
TX359516,0,None
TX359517,0,None
TX359518,0,None
TX359519,1,Identity Fraud
TX359520,0,None
TX359521,0,None
TX359522,0,None
TX359523,0,None
TX359524,0,None
TX359525,0,None
TX359526,0,None
TX359527,0,None
TX359528,0,None
TX359529,0,None
TX359530,0,None
TX359531,0,None
TX359532,0,None
TX359533,0,None
TX359534,0,None
TX359535,0,None
TX359536,0,None
TX359537,0,None
TX359538,0,None
TX359539,0,None
TX359540,0,None
TX359541,0,None
TX359542,0,None
TX359543,1,Account Takeover
TX359544,0,None
TX359545,0,None
TX359546,0,None
TX359547,0,None
TX359548,0,None
TX359549,0,None
TX359550,0,None
TX359551,0,None
TX359552,0,None
TX359553,0,None
TX359554,0,None
TX359555,0,None
TX359556,0,None
TX359557,0,None
TX359558,0,None
TX359559,0,None
TX359560,0,None
TX359561,0,None
TX359562,0,None
TX359563,0,None
TX359564,0,None
TX359565,0,None
TX359566,0,None
TX359567,0,None
TX359568,0,None
TX359569,0,None
TX359570,0,None
TX359571,0,None
TX359572,0,None
TX359573,0,None
TX359574,0,None
TX359575,0,None
TX359576,0,None
TX359577,0,None
TX359578,0,None
TX359579,0,None
TX359580,0,None
TX359581,0,None
TX359582,0,None
TX359583,0,None
TX359584,0,None
TX359585,0,None
TX359586,0,None
TX359587,0,None
